,evaporation,rainfall
2009-09-03 06:00:00,5.41,0.0
2009-09-03 07:00:00,5.32,0.0
2009-09-03 08:00:00,5.23,0.0
2009-09-03 09:00:00,5.14,0.0
2009-09-03 10:00:00,5.04,0.0
2009-09-03 11:00:00,4.94,0.0
2009-09-03 12:00:00,4.84,0.0
2009-09-03 13:00:00,4.74,0.0
2009-09-03 14:00:00,4.63,0.0
2009-09-03 15:00:00,4.53,0.0
2009-09-03 16:00:00,4.43,0.0
2009-09-03 17:00:00,4.33,0.0
2009-09-03 18:00:00,4.23,0.0
2009-09-03 19:00:00,4.13,0.0
2009-09-03 20:00:00,4.03,0.0
2009-09-03 21:00:00,3.93,0.0
2009-09-03 22:00:00,3.81,0.0
2009-09-03 23:00:00,3.69,0.0
2009-09-04 00:00:00,3.57,0.0
2009-09-04 01:00:00,3.45,0.0
2009-09-04 02:00:00,3.33,0.011
2009-09-04 03:00:00,3.22,0.017
2009-09-04 04:00:00,3.12,0.024
2009-09-04 05:00:00,3.04,0.026
2009-09-04 06:00:00,2.98,0.061
2009-09-04 07:00:00,2.93,0.172
2009-09-04 08:00:00,2.92,0.206
2009-09-04 09:00:00,2.92,0.213
2009-09-04 10:00:00,2.92,0.267
2009-09-04 11:00:00,2.92,0.511
2009-09-04 12:00:00,2.92,0.668
2009-09-04 13:00:00,2.92,0.157
2009-09-04 14:00:00,2.92,0.017
2009-09-04 15:00:00,2.92,0.017
2009-09-04 16:00:00,2.92,0.017
2009-09-04 17:00:00,2.92,0.046
2009-09-04 18:00:00,2.92,0.054
2009-09-04 19:00:00,2.92,0.0
2009-09-04 20:00:00,2.92,0.0
2009-09-04 21:00:00,2.9,0.0
2009-09-04 22:00:00,2.86,0.0
2009-09-04 23:00:00,2.8,0.0
2009-09-05 00:00:00,2.71,0.0
2009-09-05 01:00:00,2.62,0.0
2009-09-05 02:00:00,2.52,0.0
2009-09-05 03:00:00,2.42,0.0
2009-09-05 04:00:00,2.33,0.0
2009-09-05 05:00:00,2.24,0.0
2009-09-05 06:00:00,2.18,0.0
2009-09-05 07:00:00,2.14,0.0
2009-09-05 08:00:00,2.12,0.0
2009-09-05 09:00:00,2.12,0.0
2009-09-05 10:00:00,2.12,0.001
2009-09-05 11:00:00,2.12,0.017
2009-09-05 12:00:00,2.12,0.017
2009-09-05 13:00:00,2.12,0.017
2009-09-05 14:00:00,2.12,0.017
2009-09-05 15:00:00,2.12,0.016
2009-09-05 16:00:00,2.12,0.0
2009-09-05 17:00:00,2.12,0.0
2009-09-05 18:00:00,2.12,0.0
2009-09-05 19:00:00,2.12,0.0
2009-09-05 20:00:00,2.12,0.0
2009-09-05 21:00:00,2.1,0.0
2009-09-05 22:00:00,2.06,0.0
2009-09-05 23:00:00,2.0,0.0
2009-09-06 00:00:00,1.91,0.0
2009-09-06 01:00:00,1.82,0.01
2009-09-06 02:00:00,1.71,0.017
2009-09-06 03:00:00,1.61,0.017
2009-09-06 04:00:00,1.5,0.017
2009-09-06 05:00:00,1.4,0.017
2009-09-06 06:00:00,1.32,0.012
2009-09-06 07:00:00,1.25,0.017
2009-09-06 08:00:00,1.2,0.017
2009-09-06 09:00:00,1.16,0.017
2009-09-06 10:00:00,1.13,0.017
2009-09-06 11:00:00,1.1,0.012
2009-09-06 12:00:00,1.06,0.0
2009-09-06 13:00:00,1.03,0.0
2009-09-06 14:00:00,1.0,0.0
2009-09-06 15:00:00,0.97,0.0
2009-09-06 16:00:00,0.93,0.0
2009-09-06 17:00:00,0.9,0.003
2009-09-06 18:00:00,0.87,0.031
2009-09-06 19:00:00,0.85,0.066
2009-09-06 20:00:00,0.82,0.093
2009-09-06 21:00:00,0.79,0.112
2009-09-06 22:00:00,0.77,0.122
2009-09-06 23:00:00,0.74,0.202
2009-09-07 00:00:00,0.72,0.068
2009-09-07 01:00:00,0.69,0.041
2009-09-07 02:00:00,0.67,0.022
2009-09-07 03:00:00,0.65,0.011
2009-09-07 04:00:00,0.63,0.0
2009-09-07 05:00:00,0.61,0.0
2009-09-07 06:00:00,0.59,0.0
2009-09-07 07:00:00,0.58,0.0
2009-09-07 08:00:00,0.56,0.0
2009-09-07 09:00:00,0.54,0.0
2009-09-07 10:00:00,0.53,0.0
2009-09-07 11:00:00,0.52,0.0
2009-09-07 12:00:00,0.51,0.0
2009-09-07 13:00:00,0.5,0.0
2009-09-07 14:00:00,0.49,0.0
2009-09-07 15:00:00,0.48,0.002
2009-09-07 16:00:00,0.48,0.005
2009-09-07 17:00:00,0.47,0.012
2009-09-07 18:00:00,0.47,0.021
2009-09-07 19:00:00,0.46,0.021
2009-09-07 20:00:00,0.46,0.019
2009-09-07 21:00:00,0.47,0.033
2009-09-07 22:00:00,0.48,0.03
2009-09-07 23:00:00,0.5,0.026
2009-09-08 00:00:00,0.53,0.026
2009-09-08 01:00:00,0.56,0.034
2009-09-08 02:00:00,0.59,0.095
2009-09-08 03:00:00,0.62,0.024
2009-09-08 04:00:00,0.64,0.024
2009-09-08 05:00:00,0.67,0.024
2009-09-08 06:00:00,0.69,0.023
2009-09-08 07:00:00,0.7,0.019
2009-09-08 08:00:00,0.71,0.018
2009-09-08 09:00:00,0.71,0.018
2009-09-08 10:00:00,0.71,0.018
2009-09-08 11:00:00,0.71,0.011
2009-09-08 12:00:00,0.7,0.03
2009-09-08 13:00:00,0.7,0.045
2009-09-08 14:00:00,0.7,0.044
2009-09-08 15:00:00,0.69,0.044
2009-09-08 16:00:00,0.69,0.044
2009-09-08 17:00:00,0.69,0.022
2009-09-08 18:00:00,0.68,0.009
2009-09-08 19:00:00,0.68,0.024
2009-09-08 20:00:00,0.67,0.033
2009-09-08 21:00:00,0.67,0.033
2009-09-08 22:00:00,0.67,0.033
2009-09-08 23:00:00,0.66,0.024
2009-09-09 00:00:00,0.66,0.009
2009-09-09 01:00:00,0.65,0.0
2009-09-09 02:00:00,0.65,0.0
2009-09-09 03:00:00,0.65,0.0
2009-09-09 04:00:00,0.65,0.0
2009-09-09 05:00:00,0.64,0.0
2009-09-09 06:00:00,0.64,0.0
2009-09-09 07:00:00,0.64,0.003
2009-09-09 08:00:00,0.64,0.017
2009-09-09 09:00:00,0.64,0.017
2009-09-09 10:00:00,0.64,0.017
2009-09-09 11:00:00,0.64,0.017
2009-09-09 12:00:00,0.64,0.014
2009-09-09 13:00:00,0.64,0.0
2009-09-09 14:00:00,0.64,0.0
2009-09-09 15:00:00,0.64,0.0
2009-09-09 16:00:00,0.64,0.0
2009-09-09 17:00:00,0.64,0.0
2009-09-09 18:00:00,0.64,0.032
2009-09-09 19:00:00,0.64,0.032
2009-09-09 20:00:00,0.64,0.032
2009-09-09 21:00:00,0.64,0.032
2009-09-09 22:00:00,0.64,0.032
2009-09-09 23:00:00,0.64,0.005
2009-09-10 00:00:00,0.64,0.008
2009-09-10 01:00:00,0.64,0.009
2009-09-10 02:00:00,0.64,0.014
2009-09-10 03:00:00,0.64,0.014
2009-09-10 04:00:00,0.64,0.009
2009-09-10 05:00:00,0.64,0.005
2009-09-10 06:00:00,0.64,0.004
2009-09-10 07:00:00,0.64,0.0
2009-09-10 08:00:00,0.64,0.0
2009-09-10 09:00:00,0.64,0.0
2009-09-10 10:00:00,0.64,0.0
2009-09-10 11:00:00,0.64,0.0
2009-09-10 12:00:00,0.64,0.0
2009-09-10 13:00:00,0.64,0.0
2009-09-10 14:00:00,0.64,0.0
2009-09-10 15:00:00,0.64,0.0
2009-09-10 16:00:00,0.64,0.0
2009-09-10 17:00:00,0.64,0.0
2009-09-10 18:00:00,0.64,0.0
2009-09-10 19:00:00,0.64,0.0
2009-09-10 20:00:00,0.64,0.0
2009-09-10 21:00:00,0.64,0.0
2009-09-10 22:00:00,0.64,0.0
2009-09-10 23:00:00,0.64,0.0
2009-09-11 00:00:00,0.64,0.007
2009-09-11 01:00:00,0.65,0.009
2009-09-11 02:00:00,0.65,0.009
2009-09-11 03:00:00,0.65,0.009
2009-09-11 04:00:00,0.66,0.009
2009-09-11 05:00:00,0.66,0.043
2009-09-11 06:00:00,0.67,0.063
2009-09-11 07:00:00,0.68,0.084
2009-09-11 08:00:00,0.69,0.098
2009-09-11 09:00:00,0.69,0.101
2009-09-11 10:00:00,0.7,0.213
2009-09-11 11:00:00,0.71,0.334
2009-09-11 12:00:00,0.73,0.383
2009-09-11 13:00:00,0.74,0.43
2009-09-11 14:00:00,0.75,0.448
2009-09-11 15:00:00,0.76,0.511
2009-09-11 16:00:00,0.78,0.801
2009-09-11 17:00:00,0.8,0.835
2009-09-11 18:00:00,0.81,1.642
2009-09-11 19:00:00,0.83,1.614
2009-09-11 20:00:00,0.85,1.496
2009-09-11 21:00:00,0.87,1.496
2009-09-11 22:00:00,0.89,1.476
2009-09-11 23:00:00,0.92,1.068
2009-09-12 00:00:00,0.94,0.481
2009-09-12 01:00:00,0.97,0.22
2009-09-12 02:00:00,0.99,0.119
2009-09-12 03:00:00,1.02,0.099
2009-09-12 04:00:00,1.05,0.07
2009-09-12 05:00:00,1.08,0.072
2009-09-12 06:00:00,1.11,0.063
2009-09-12 07:00:00,1.15,0.076
2009-09-12 08:00:00,1.18,0.14
2009-09-12 09:00:00,1.32,0.205
2009-09-12 10:00:00,1.66,0.28
2009-09-12 11:00:00,2.21,0.297
2009-09-12 12:00:00,2.97,0.3
2009-09-12 13:00:00,3.94,0.479
2009-09-12 14:00:00,5.11,0.877
2009-09-12 15:00:00,6.5,1.098
2009-09-12 16:00:00,8.1,1.611
2009-09-12 17:00:00,9.9,1.629
2009-09-12 18:00:00,11.92,1.686
2009-09-12 19:00:00,14.15,1.686
2009-09-12 20:00:00,16.6,1.631
2009-09-12 21:00:00,22.3,1.528
2009-09-12 22:00:00,22.8,1.862
2009-09-12 23:00:00,24.48,1.703
2009-09-13 00:00:00,30.38,1.531
2009-09-13 01:00:00,35.74,2.196
2009-09-13 02:00:00,42.4,0.395
2009-09-13 03:00:00,57.14,0.416
2009-09-13 04:00:00,94.04,0.453
2009-09-13 05:00:00,112.9,0.728
2009-09-13 06:00:00,123.4,0.917
2009-09-13 07:00:00,130.4,0.986
2009-09-13 08:00:00,130.0,1.17
2009-09-13 09:00:00,119.4,2.171
2009-09-13 10:00:00,120.7,3.011
2009-09-13 11:00:00,116.8,2.909
2009-09-13 12:00:00,118.1,3.301
2009-09-13 13:00:00,119.4,1.377
2009-09-13 14:00:00,124.8,0.778
2009-09-13 15:00:00,143.5,0.799
2009-09-13 16:00:00,204.0,0.947
2009-09-13 17:00:00,294.0,1.039
2009-09-13 18:00:00,319.2,0.879
2009-09-13 19:00:00,328.4,0.76
2009-09-13 20:00:00,365.0,1.372
2009-09-13 21:00:00,350.8,1.674
2009-09-13 22:00:00,347.6,1.674
2009-09-13 23:00:00,347.6,1.68
2009-09-14 00:00:00,325.0,1.823
2009-09-14 01:00:00,331.6,1.793
2009-09-14 02:00:00,319.2,1.162
2009-09-14 03:00:00,308.0,0.783
2009-09-14 04:00:00,308.0,0.216
2009-09-14 05:00:00,308.0,0.152
2009-09-14 06:00:00,308.0,0.152
2009-09-14 07:00:00,296.8,0.152
2009-09-14 08:00:00,300.0,0.049
2009-09-14 09:00:00,281.0,0.0
2009-09-14 10:00:00,278.4,0.0
2009-09-14 11:00:00,270.6,0.0
2009-09-14 12:00:00,271.0,0.117
2009-09-14 13:00:00,253.6,0.127
2009-09-14 14:00:00,233.5,0.127
2009-09-14 15:00:00,219.2,0.127
2009-09-14 16:00:00,207.8,0.127
2009-09-14 17:00:00,205.9,0.127
2009-09-14 18:00:00,204.0,0.0
2009-09-14 19:00:00,189.6,0.0
2009-09-14 20:00:00,178.8,0.0
2009-09-14 21:00:00,173.4,0.0
2009-09-14 22:00:00,160.0,0.0
2009-09-14 23:00:00,154.4,0.0
2009-09-15 00:00:00,146.0,0.0
2009-09-15 01:00:00,145.0,0.0
2009-09-15 02:00:00,140.5,0.0
2009-09-15 03:00:00,130.4,0.0
2009-09-15 04:00:00,126.2,0.0
2009-09-15 05:00:00,116.8,0.0
2009-09-15 06:00:00,112.9,0.0
2009-09-15 07:00:00,106.5,0.0
2009-09-15 08:00:00,101.6,0.0
2009-09-15 09:00:00,98.51,0.0
2009-09-15 10:00:00,82.67,0.0
2009-09-15 11:00:00,67.3,0.0
2009-09-15 12:00:00,80.05,0.0
2009-09-15 13:00:00,76.12,0.0
2009-09-15 14:00:00,72.3,0.003
2009-09-15 15:00:00,71.02,0.005
2009-09-15 16:00:00,69.78,0.005
2009-09-15 17:00:00,67.3,0.005
2009-09-15 18:00:00,67.3,0.005
2009-09-15 19:00:00,68.54,0.003
2009-09-15 20:00:00,57.6,0.0
2009-09-15 21:00:00,71.02,0.0
2009-09-15 22:00:00,66.06,0.0
2009-09-15 23:00:00,59.12,0.0
2009-09-16 00:00:00,57.14,0.0
2009-09-16 01:00:00,55.16,0.0
2009-09-16 02:00:00,55.16,0.0
2009-09-16 03:00:00,52.19,0.0
2009-09-16 04:00:00,52.19,0.0
2009-09-16 05:00:00,51.2,0.0
2009-09-16 06:00:00,48.56,0.0
2009-09-16 07:00:00,44.16,0.0
2009-09-16 08:00:00,43.0,0.0
2009-09-16 09:00:00,45.92,0.0
2009-09-16 10:00:00,49.44,0.0
2009-09-16 11:00:00,44.16,0.0
2009-09-16 12:00:00,36.48,0.0
2009-09-16 13:00:00,35.74,0.0
2009-09-16 14:00:00,35.0,0.0
2009-09-16 15:00:00,32.36,0.0
2009-09-16 16:00:00,37.22,0.0
2009-09-16 17:00:00,32.36,0.0
2009-09-16 18:00:00,32.36,0.0
2009-09-16 19:00:00,32.36,0.0
2009-09-16 20:00:00,33.68,0.0
2009-09-16 21:00:00,32.36,0.0
2009-09-16 22:00:00,31.7,0.0
2009-09-16 23:00:00,35.74,0.0
2009-09-17 00:00:00,29.72,0.0
2009-09-17 01:00:00,32.36,0.0
2009-09-17 02:00:00,30.38,0.0
2009-09-17 03:00:00,29.72,0.0
2009-09-17 04:00:00,28.4,0.0
2009-09-17 05:00:00,28.4,0.0
2009-09-17 06:00:00,28.4,0.0
2009-09-17 07:00:00,27.28,0.0
2009-09-17 08:00:00,25.6,0.0
2009-09-17 09:00:00,25.04,0.0
2009-09-17 10:00:00,23.92,0.0
2009-09-17 11:00:00,22.3,0.0
2009-09-17 12:00:00,21.8,0.0
2009-09-17 13:00:00,21.8,0.0
2009-09-17 14:00:00,21.8,0.0
2009-09-17 15:00:00,22.8,0.0
2009-09-17 16:00:00,21.8,0.0
2009-09-17 17:00:00,25.6,0.0
2009-09-17 18:00:00,22.8,0.0
2009-09-17 19:00:00,22.8,0.0
2009-09-17 20:00:00,17.8,0.0
2009-09-17 21:00:00,16.04,0.0
2009-09-17 22:00:00,16.04,0.0
2009-09-17 23:00:00,16.04,0.0
2009-09-18 00:00:00,16.04,0.0
2009-09-18 01:00:00,16.04,0.0
2009-09-18 02:00:00,16.04,0.0
2009-09-18 03:00:00,16.04,0.0
2009-09-18 04:00:00,16.04,0.0
2009-09-18 05:00:00,16.04,0.0
2009-09-18 06:00:00,16.04,0.0
2009-09-18 07:00:00,15.02,0.0
2009-09-18 08:00:00,14.0,0.0
2009-09-18 09:00:00,14.03,0.0
2009-09-18 10:00:00,14.11,0.0
2009-09-18 11:00:00,14.25,0.309
2009-09-18 12:00:00,14.45,0.364
2009-09-18 13:00:00,14.72,0.364
2009-09-18 14:00:00,15.06,0.364
2009-09-18 15:00:00,15.46,0.364
2009-09-18 16:00:00,15.95,0.063
2009-09-18 17:00:00,16.51,0.01
2009-09-18 18:00:00,17.15,0.01
2009-09-18 19:00:00,17.87,0.01
2009-09-18 20:00:00,18.69,0.012
2009-09-18 21:00:00,19.59,0.015
2009-09-18 22:00:00,20.59,0.015
2009-09-18 23:00:00,21.69,0.11
2009-09-19 00:00:00,22.88,0.55
2009-09-19 01:00:00,24.18,0.824
2009-09-19 02:00:00,25.59,0.825
2009-09-19 03:00:00,27.1,0.829
2009-09-19 04:00:00,28.73,1.39
2009-09-19 05:00:00,30.48,1.429
2009-09-19 06:00:00,32.34,1.342
2009-09-19 07:00:00,34.33,1.43
2009-09-19 08:00:00,36.44,1.636
2009-09-19 09:00:00,38.69,1.717
2009-09-19 10:00:00,41.06,2.135
2009-09-19 11:00:00,43.57,2.203
2009-09-19 12:00:00,46.22,3.191
2009-09-19 13:00:00,49.01,3.022
2009-09-19 14:00:00,51.95,1.589
2009-09-19 15:00:00,55.04,0.86
2009-09-19 16:00:00,58.27,0.807
2009-09-19 17:00:00,61.66,0.645
2009-09-19 18:00:00,65.21,0.595
2009-09-19 19:00:00,68.92,0.588
2009-09-19 20:00:00,72.8,0.557
2009-09-19 21:00:00,88.09,0.552
2009-09-19 22:00:00,104.9,1.271
2009-09-19 23:00:00,105.7,0.708
2009-09-20 00:00:00,110.3,0.677
2009-09-20 01:00:00,111.6,0.629
2009-09-20 02:00:00,110.3,0.714
2009-09-20 03:00:00,106.5,0.203
2009-09-20 04:00:00,105.7,0.133
2009-09-20 05:00:00,103.3,0.061
2009-09-20 06:00:00,100.0,0.062
2009-09-20 07:00:00,97.02,0.018
2009-09-20 08:00:00,98.8,0.0
2009-09-20 09:00:00,91.07,0.0
2009-09-20 10:00:00,83.98,0.0
2009-09-20 11:00:00,88.09,0.0
2009-09-20 12:00:00,81.36,0.0
2009-09-20 13:00:00,78.74,0.0
2009-09-20 14:00:00,77.43,0.0
2009-09-20 15:00:00,77.43,0.0
2009-09-20 16:00:00,73.5,0.0
2009-09-20 17:00:00,74.81,0.0
2009-09-20 18:00:00,72.63,0.0
2009-09-20 19:00:00,68.58,0.0
2009-09-20 20:00:00,66.4,0.0
2009-09-20 21:00:00,68.54,0.0
2009-09-20 22:00:00,69.78,0.0
2009-09-20 23:00:00,67.3,0.0
2009-09-21 00:00:00,64.82,0.0
2009-09-21 01:00:00,61.1,0.0
2009-09-21 02:00:00,59.12,0.0
2009-09-21 03:00:00,56.15,0.0
2009-09-21 04:00:00,53.18,0.0
2009-09-21 05:00:00,50.32,0.0
2009-09-21 06:00:00,49.44,0.0
2009-09-21 07:00:00,44.16,0.0
2009-09-21 08:00:00,36.5,0.0
2009-09-21 09:00:00,42.4,0.0
2009-09-21 10:00:00,37.96,0.0
2009-09-21 11:00:00,37.22,0.0
2009-09-21 12:00:00,33.68,0.0
2009-09-21 13:00:00,36.48,0.0
2009-09-21 14:00:00,35.74,0.0
2009-09-21 15:00:00,35.0,0.0
2009-09-21 16:00:00,35.0,0.0
2009-09-21 17:00:00,37.22,0.0
2009-09-21 18:00:00,37.22,0.0
2009-09-21 19:00:00,39.44,0.0
2009-09-21 20:00:00,32.6,0.0
2009-09-21 21:00:00,34.54,0.0
2009-09-21 22:00:00,36.48,0.0
2009-09-21 23:00:00,35.74,0.0
2009-09-22 00:00:00,34.34,0.0
2009-09-22 01:00:00,33.68,0.0
2009-09-22 02:00:00,33.02,0.0
2009-09-22 03:00:00,31.04,0.0
2009-09-22 04:00:00,29.72,0.0
2009-09-22 05:00:00,29.72,0.0
2009-09-22 06:00:00,29.72,0.0
2009-09-22 07:00:00,26.16,0.0
2009-09-22 08:00:00,25.6,0.0
2009-09-22 09:00:00,29.72,0.0
2009-09-22 10:00:00,18.3,0.0
2009-09-22 11:00:00,22.3,0.0
2009-09-22 12:00:00,21.3,0.0
2009-09-22 13:00:00,21.8,0.0
2009-09-22 14:00:00,21.8,0.0
2009-09-22 15:00:00,20.3,0.0
2009-09-22 16:00:00,20.8,0.0
2009-09-22 17:00:00,25.04,0.0
2009-09-22 18:00:00,25.04,0.0
2009-09-22 19:00:00,25.6,0.0
2009-09-22 20:00:00,25.6,0.0
2009-09-22 21:00:00,25.04,0.0
2009-09-22 22:00:00,25.6,0.0
2009-09-22 23:00:00,25.04,0.0
2009-09-23 00:00:00,25.6,0.0
2009-09-23 01:00:00,23.92,0.0
2009-09-23 02:00:00,25.04,0.0
2009-09-23 03:00:00,21.3,0.0
2009-09-23 04:00:00,21.8,0.0
2009-09-23 05:00:00,22.3,0.0
2009-09-23 06:00:00,21.8,0.0
2009-09-23 07:00:00,20.8,0.0
2009-09-23 08:00:00,16.1,0.0
2009-09-23 09:00:00,20.3,0.0
2009-09-23 10:00:00,18.3,0.0
2009-09-23 11:00:00,13.22,0.0
2009-09-23 12:00:00,19.3,0.0
2009-09-23 13:00:00,19.3,0.0
2009-09-23 14:00:00,18.3,0.0
2009-09-23 15:00:00,14.4,0.0
2009-09-23 16:00:00,13.86,0.0
2009-09-23 17:00:00,13.36,0.0
2009-09-23 18:00:00,12.9,0.0
2009-09-23 19:00:00,12.48,0.0
2009-09-23 20:00:00,12.1,0.0
2009-09-23 21:00:00,11.75,0.0
2009-09-23 22:00:00,11.43,0.0
2009-09-23 23:00:00,11.15,0.0
2009-09-24 00:00:00,10.9,0.0
2009-09-24 01:00:00,10.67,0.0
2009-09-24 02:00:00,10.48,0.0
2009-09-24 03:00:00,10.31,0.0
2009-09-24 04:00:00,10.16,0.0
2009-09-24 05:00:00,10.04,0.0
2009-09-24 06:00:00,9.93,0.0
2009-09-24 07:00:00,9.85,0.0
2009-09-24 08:00:00,9.78,0.0
2009-09-24 09:00:00,9.73,0.0
2009-09-24 10:00:00,9.69,0.0
2009-09-24 11:00:00,9.67,0.0
2009-09-24 12:00:00,9.65,0.0
2009-09-24 13:00:00,9.65,0.0
2009-09-24 14:00:00,12.08,0.0
2009-09-24 15:00:00,8.67,0.0
2009-09-24 16:00:00,11.7,0.0
2009-09-24 17:00:00,11.38,0.0
2009-09-24 18:00:00,10.65,0.0
2009-09-24 19:00:00,9.84,0.0
2009-09-24 20:00:00,9.32,0.0
2009-09-24 21:00:00,9.07,0.0
2009-09-24 22:00:00,8.85,0.0
2009-09-24 23:00:00,8.66,0.0
2009-09-25 00:00:00,8.49,0.0
2009-09-25 01:00:00,8.35,0.0
2009-09-25 02:00:00,8.22,0.0
2009-09-25 03:00:00,8.1,0.0
2009-09-25 04:00:00,7.98,0.0
2009-09-25 05:00:00,7.86,0.0
2009-09-25 06:00:00,7.74,0.0
2009-09-25 07:00:00,7.61,0.0
2009-09-25 08:00:00,7.47,0.0
2009-09-25 09:00:00,7.31,0.0
2009-09-25 10:00:00,7.14,0.0
2009-09-25 11:00:00,6.96,0.0
2009-09-25 12:00:00,6.78,0.0
2009-09-25 13:00:00,6.58,0.0
2009-09-25 14:00:00,6.39,0.0
2009-09-25 15:00:00,6.19,0.0
2009-09-25 16:00:00,5.99,0.0
2009-09-25 17:00:00,5.78,0.0
2009-09-25 18:00:00,5.58,0.0
2009-09-25 19:00:00,5.39,0.0
2009-09-25 20:00:00,5.2,0.0
2009-09-25 21:00:00,5.01,0.0
2009-09-25 22:00:00,4.83,0.0
2009-09-25 23:00:00,4.67,0.0
2009-09-26 00:00:00,4.51,0.0
2009-09-26 01:00:00,4.37,0.0
2009-09-26 02:00:00,4.24,0.0
2009-09-26 03:00:00,4.12,0.0
2009-09-26 04:00:00,4.02,0.0
2009-09-26 05:00:00,3.95,0.0
2009-09-26 06:00:00,3.89,0.0
2009-09-26 07:00:00,3.85,0.0
2009-09-26 08:00:00,3.84,0.0
2009-09-26 09:00:00,4.41,0.0
2009-09-26 10:00:00,5.77,0.0
2009-09-26 11:00:00,7.39,0.0
2009-09-26 12:00:00,8.75,0.0
2009-09-26 13:00:00,9.32,0.0
2009-09-26 14:00:00,9.18,0.0
2009-09-26 15:00:00,9.0,0.0
2009-09-26 16:00:00,8.94,0.0
2009-09-26 17:00:00,8.88,0.0
2009-09-26 18:00:00,8.83,0.0
2009-09-26 19:00:00,8.78,0.0
2009-09-26 20:00:00,8.73,0.0
2009-09-26 21:00:00,8.68,0.0
2009-09-26 22:00:00,8.64,0.0
2009-09-26 23:00:00,8.6,0.0
2009-09-27 00:00:00,8.56,0.0
2009-09-27 01:00:00,8.53,0.0
2009-09-27 02:00:00,8.5,0.0
2009-09-27 03:00:00,8.47,0.0
2009-09-27 04:00:00,8.45,0.0
2009-09-27 05:00:00,8.42,0.0
2009-09-27 06:00:00,8.4,0.0
2009-09-27 07:00:00,8.39,0.0
2009-09-27 08:00:00,8.37,0.0
2009-09-27 09:00:00,8.36,0.0
2009-09-27 10:00:00,8.35,0.0
2009-09-27 11:00:00,8.35,0.0
2009-09-27 12:00:00,8.34,0.0
2009-09-27 13:00:00,8.34,0.0
2009-09-27 14:00:00,8.67,0.0
2009-09-27 15:00:00,9.65,0.0
2009-09-27 16:00:00,9.62,0.0
2009-09-27 17:00:00,9.53,0.0
2009-09-27 18:00:00,9.4,0.0
2009-09-27 19:00:00,9.21,0.0
2009-09-27 20:00:00,8.98,0.0
2009-09-27 21:00:00,8.7,0.0
2009-09-27 22:00:00,8.4,0.0
2009-09-27 23:00:00,8.06,0.0
2009-09-28 00:00:00,7.69,0.0
2009-09-28 01:00:00,7.3,0.0
2009-09-28 02:00:00,6.89,0.0
2009-09-28 03:00:00,6.47,0.0
2009-09-28 04:00:00,6.03,0.0
2009-09-28 05:00:00,5.59,0.0
2009-09-28 06:00:00,5.14,0.0
2009-09-28 07:00:00,4.7,0.0
2009-09-28 08:00:00,4.26,0.0
2009-09-28 09:00:00,3.83,0.0
2009-09-28 10:00:00,3.42,0.0
2009-09-28 11:00:00,3.02,0.0
2009-09-28 12:00:00,2.65,0.0
2009-09-28 13:00:00,2.3,0.0
2009-09-28 14:00:00,1.98,0.0
2009-09-28 15:00:00,1.7,0.0
2009-09-28 16:00:00,1.45,0.0
2009-09-28 17:00:00,1.25,0.0
2009-09-28 18:00:00,1.09,0.0
2009-09-28 19:00:00,0.99,0.0
2009-09-28 20:00:00,0.94,0.0
2009-09-28 21:00:00,0.92,0.0
2009-09-28 22:00:00,0.91,0.0
2009-09-28 23:00:00,0.89,0.0
2009-09-29 00:00:00,0.87,0.0
2009-09-29 01:00:00,0.85,0.0
2009-09-29 02:00:00,0.84,0.0
2009-09-29 03:00:00,0.82,0.0
2009-09-29 04:00:00,0.81,0.0
2009-09-29 05:00:00,0.79,0.0
2009-09-29 06:00:00,0.78,0.0
2009-09-29 07:00:00,0.77,0.0
2009-09-29 08:00:00,0.75,0.0
2009-09-29 09:00:00,0.74,0.0
2009-09-29 10:00:00,0.73,0.0
2009-09-29 11:00:00,0.72,0.0
2009-09-29 12:00:00,0.71,0.0
2009-09-29 13:00:00,0.7,0.0
2009-09-29 14:00:00,0.69,0.0
2009-09-29 15:00:00,0.68,0.0
2009-09-29 16:00:00,0.67,0.0
2009-09-29 17:00:00,0.66,0.0
2009-09-29 18:00:00,0.65,0.0
2009-09-29 19:00:00,0.64,0.0
2009-09-29 20:00:00,0.64,0.0
2009-09-29 21:00:00,0.63,0.0
2009-09-29 22:00:00,0.63,0.0
2009-09-29 23:00:00,0.62,0.0
2009-09-30 00:00:00,0.62,0.0
2009-09-30 01:00:00,0.61,0.0
2009-09-30 02:00:00,0.61,0.0
2009-09-30 03:00:00,0.61,0.0
2009-09-30 04:00:00,0.6,0.0
2009-09-30 05:00:00,0.6,0.0
2009-09-30 06:00:00,0.6,0.0
2009-09-30 07:00:00,0.6,0.0
2009-09-30 08:00:00,0.6,0.0
2009-09-30 09:00:00,0.6,0.0
2009-09-30 10:00:00,0.6,0.0
2009-09-30 11:00:00,0.6,0.0
2009-09-30 12:00:00,0.6,0.0
2009-09-30 13:00:00,0.6,0.0
2009-09-30 14:00:00,0.6,0.0
2009-09-30 15:00:00,0.6,0.0
2009-09-30 16:00:00,0.6,0.0
2009-09-30 17:00:00,0.6,0.0
2009-09-30 18:00:00,0.6,0.0
2009-09-30 19:00:00,0.6,0.0
2009-09-30 20:00:00,0.6,0.0
2009-09-30 21:00:00,0.6,0.0
2009-09-30 22:00:00,0.6,0.0
2009-09-30 23:00:00,0.6,0.0
